WKT,fid,OBJECTID,NAME,SHAPE_Leng,SHAPE_Area,Press,type
"MULTIPOLYGON (((116.492981479455 39.7597739641664,116.492981659653 39.7597739616226,116.492987292418 39.7597739393194,116.492987272625 39.7597644958825,116.492993031205 39.7597640406978,116.492983869906 39.7596919369449,116.492983528173 39.7596904843641,116.492982884346 39.7596890954838,116.492981955747 39.759687807671,116.49298076736 39.7596866555736,116.492979351158 39.7596856701882,116.492977745242 39.759684878026,116.492975992819 39.7596843003997,116.492974141037 39.75968395285,116.492972239717 39.7596838447275,116.492948988012 39.7596840035542,116.492957751836 39.7596907231223,116.492937416937 39.7596908068766,116.492937421656 39.7596930587455,116.492937568385 39.7596944703502,116.492937999028 39.7596958458579,116.492938702935 39.7596971512483,116.492939662695 39.7596983542356,116.492940854571 39.7596994250665,116.492942249085 39.7597003372563,116.492943811746 39.7597010682441,116.492945503905 39.7597015999504,116.492947283711 39.7597019192247,116.492949107144 39.7597020181704,116.492961766538 39.7597019317989,116.492968655818 39.7597561532117,116.49289640013 39.759757320022,116.492896284744 39.7597022357065,116.492907910674 39.7597021878327,116.492909929208 39.759702042673,116.492911885835 39.759701628237,116.492913721106 39.759700957117,116.492915379257 39.7597000497047,116.492916809905 39.7596989335711,116.492917969582 39.7596976426294,116.492918823052 39.7596962161039,116.492919344382 39.7596946973387,116.492919517732 39.7596931324805,116.492919513014 39.7596908806116,116.492899167642 39.7596909643937,116.492907872935 39.7596841728813,116.49288462108 39.7596842686263,116.492882802613 39.7596843870057,116.492881029386 39.7596847242657,116.492879345064 39.7596852721018,116.492877791118 39.7596860170243,116.492876405815 39.7596869406905,116.492875223264 39.7596880203563,116.492874272584 39.7596892294367,116.492873577185 39.7596905381595,116.49287315419 39.7596919142993,116.492873014015 39.7596933239706,116.49287314883 39.7597576940929,116.492829783971 39.759758390554,116.492828135237 39.7596933465932,116.492827923521 39.7596918037555,116.492827372951 39.7596903129621,116.492826499875 39.759688918479,116.492825330219 39.7596876617125,116.492823898712 39.7596865799798,116.49282224786 39.7596857054008,116.492820426682 39.7596850639443,116.492818489254 39.759684674657,116.492816493104 39.759684549098,116.492793241222 39.7596846448013,116.49280197482 39.7596913645207,116.492781629418 39.7596914482558,116.492781634131 39.7596937001248,116.492781814032 39.7596952635287,116.492782341715 39.7596967779753,116.492783201145 39.7596981974491,116.492784366211 39.7596994788203,116.492785801511 39.7597005831552,116.492787463436 39.7597014768993,116.492789301489 39.7597021328968,116.492791259821 39.7597025312156,116.492793278931 39.7597026597529,116.492805111818 39.7597026110509,116.492806534973 39.7597587636841,116.49274223108 39.7597597957596,116.492740719175 39.7597028760462,116.492752123072 39.7597028291217,116.49275414161 39.7597026839682,116.492756098242 39.7597022695382,116.492757933518 39.7597015984238,116.492759591674 39.7597006910165,116.492761022327 39.7596995748873,116.492762182009 39.7596982839491,116.492763035484 39.7596968574262,116.492763556818 39.7596953386626,116.492763730172 39.7596937738049,116.492763725459 39.759691521936,116.492743380047 39.7596916056558,116.492752085373 39.7596848141699,116.492728833472 39.7596849098437,116.492726993217 39.7596850310263,116.492725199855 39.7596853763292,116.492723498616 39.7596859370437,116.492721932408 39.759686699028,116.492720540731 39.759687643064,116.492719358685 39.7596887453421,116.492718416083 39.7596899780619,116.492717736698 39.7596913101328,116.492717337664 39.7596927079587,116.492717229047 39.7596941362849,116.492718983223 39.7597601706463,116.492673657035 39.7597609038671,116.492672348745 39.7596940281661,116.492672144901 39.7596924801307,116.492671599967 39.759690983387,116.492670730219 39.7596895826365,116.492669561631 39.7596883197136,116.492668129106 39.7596872323366,116.492666475425 39.7596863529808,116.492664649978 39.7596857079088,116.492662707284 39.7596853163862,116.492660705362 39.7596851901062,116.492637453433 39.7596852857379,116.492646187034 39.7596920054842,116.492625841591 39.7596920891567,116.492625846299 39.7596943410257,116.492626026197 39.7596959044302,116.492626553878 39.7596974188784,116.492627413307 39.7596988383549,116.492628578372 39.7597001197297,116.492630013672 39.759701224069,116.492631675599 39.7597021178183,116.492633513653 39.7597027738214,116.492635471989 39.7597031721462,116.492637491102 39.7597033006898,116.492649272858 39.7597032522346,116.492650407995 39.7597612787271,116.49258654574 39.7597623006809,116.492584946625 39.7597036455659,116.492596503736 39.7597034683378,116.492598501066 39.7597033033219,116.49260043323 39.7597028746069,116.492602242596 39.7597021949801,116.492603875196 39.759701284713,116.492605282333 39.7597001709564,116.492606422037 39.7596988869307,116.492607260313 39.7596974709349,116.492607772158 39.7596959652043,116.492607942305 39.7596944146507,116.492607937597 39.7596921627817,116.492587550291 39.7596922466109,116.492596128928 39.7596854565736,116.492572889153 39.7596858133445,116.492571067269 39.7596859529336,116.492569295178 39.7596863122279,116.492567616792 39.7596868823241,116.4925660737 39.7596876490951,116.492564704142 39.7596885935404,116.492563542054 39.7596896922566,116.492562616233 39.7596909180176,116.492561949622 39.759692240449,116.492561558738 39.7596936267809,116.492561453268 39.75969504266,116.492563296673 39.7597626755006,116.492542525037 39.7597630113015,116.492541908038 39.7597409219133,116.492541697177 39.759739398965,116.492541156066 39.7597379266944,116.492540300364 39.7597365477054,116.492539154832 39.7597353019027,116.492537752621 39.759734225337,116.492536134306 39.7597333491615,116.492534346718 39.7597326987306,116.492532441585 39.7597322928663,116.492530474037 39.7597321433133,116.492479646049 39.7597316487255,116.492461025985 39.7593276337293,116.492461019743 39.7593274283827,116.492457865556 39.759138127721,116.492533809544 39.759137331901,116.492533954868 39.7591373313037,116.492580279693 39.7591372939899,116.492685751489 39.7591371935137,116.492734452551 39.7591371462831,116.492845526691 39.7591370494443,116.492851364027 39.7591370254131,116.492851344773 39.7591278305777,116.492857146839 39.7591276202347,116.492852943059 39.7590521902373,116.492852696553 39.7590506946321,116.49285213122 39.7590492527925,116.492851262914 39.7590479051548,116.492850115988 39.759046689513,116.492848722606 39.7590456399599,116.492847121846 39.7590447859299,116.4928453586 39.7590441513741,116.492843482319 39.7590437540885,116.492841545623 39.759043605215,116.492804353364 39.7590431728178,116.492812909002 39.7590498914698,116.492792505662 39.7590499754478,116.492792510375 39.7590522273179,116.492792685687 39.7590537707378,116.492793200009 39.7590552670483,116.492794038114 39.7590566719487,116.492795175189 39.7590579438444,116.492796577568 39.759059045079,116.492798203732 39.7590599430485,116.492800005536 39.759060611167,116.492801929633 39.7590610296536,116.492803919059 39.7590611861185,116.492830185011 39.7590614914502,116.492833392198 39.759119044649,116.492746319815 39.7591191210708,116.49274766451 39.7590616905552,116.492763262332 39.7590613525411,116.492765247589 39.7590611766297,116.492767165937 39.759060740136,116.492768960752 39.7590600559441,116.492770579054 39.7590591442495,116.492771973078 39.7590580319629,116.492773101674 39.7590567519159,116.492773931531 39.7590553418919,116.492774438152 39.759053843511,116.492774606584 39.7590523010012,116.492774601871 39.759050049131,116.492754191545 39.7590501331223,116.492762699155 39.759043345147,116.492735960699 39.7590439235644,116.492734000539 39.7590440955656,116.492732104872 39.7590445216527,116.492730328231 39.7590451895679,116.492728721729 39.7590460800961,116.492727331582 39.7590471676181,116.492726197784 39.7590484208475,116.492725352951 39.7590498037306,116.492724821389 39.7590512764838,116.49272461839 39.759052796738,116.492723064457 39.7591191419934,116.492697518786 39.7591191669226,116.492698340673 39.7590529958232,116.492698214964 39.7590515846429,116.492697805515 39.7590502069395,116.492697122429 39.7590488967063,116.492696182561 39.759047686272,116.492695009101 39.7590466055025,116.492693631003 39.7590456810646,116.492692082269 39.7590449357678,116.492690401113 39.7590443880015,116.492688629016 39.7590440512811,116.492686809702 39.7590439339148,116.492649606385 39.7590438077062,116.492658255036 39.7590505278034,116.492637881882 39.7590506115946,116.492637886591 39.7590528634648,116.492638064206 39.759054417373,116.492638585421 39.7590559232217,116.492639434591 39.7590573358152,116.492640586231 39.7590586127571,116.492642005776 39.7590597157218,116.49264365062 39.7590606116057,116.492645471396 39.7590612735203,116.492647413457 39.7590616815994,116.492649418515 39.759061823595,116.492674978364 39.7590619103256,116.492674265743 39.7591191896146,116.492592095863 39.7591192672225,116.492593102441 39.759062425394,116.492608734961 39.7590619864004,116.492610707855 39.7590617994454,116.492612612096 39.7590613550739,116.492614392074 39.7590606662628,116.492615995808 39.7590597531276,116.492617376464 39.7590586423346,116.492618493722 39.7590573663226,116.492619314956 39.759055962355,116.492619816183 39.7590544714321,116.492619982765 39.7590529370934,116.492619978057 39.7590506852232,116.492599544439 39.7590507692476,116.492607978841 39.759043983401,116.492581252314 39.7590447328308,116.492579298759 39.7590449166303,116.492577411945 39.759045352862,116.492575645887 39.7590460290378,116.492574051143 39.7590469258008,116.492572673365 39.759048017479,116.492571551996 39.7590492728209,116.492570719136 39.7590506558894,116.49257019863 39.7590521270913,116.492570005376 39.75905364431,116.492568842785 39.7591192880644,116.492545120007 39.7591193072234,116.4925425387 39.7590534924033,116.49254231294 39.7590519787141,116.492541760824 39.7590505171385,116.492540898165 39.7590491495373,116.492539749669 39.7590479150794,116.492538348231 39.7590468491208,116.492536733989 39.7590459821912,116.492534953176 39.75904533912,116.492533056796 39.7590449383254,116.492531099162 39.7590447912864,116.492493906946 39.7590444487354,116.492502490492 39.7590511682263,116.492482095209 39.7590512520452,116.492482099912 39.7590535039154,116.492482275856 39.7590550504321,116.492482792159 39.7590565495684,116.492483633474 39.7590579567615,116.492484774792 39.7590592301816,116.492486182188 39.7590603319755,116.492487813824 39.7590612293914,116.4924896212 39.7590618957532,116.492491550591 39.7590623112528,116.492493544643 39.7590624635391,116.492519635007 39.7590627030984,116.492521860177 39.7591194415665,116.492457593093 39.7591201146262,116.492457641245 39.7591164501539,116.492445881421 39.7591163894826,116.492445806934 39.7591118968189,116.492374501911 39.7591128103662,116.492370617908 39.7589981781199,116.492386186137 39.7589981141743,116.492386148534 39.7589800992117,116.492358664936 39.7589802120956,116.492358674331 39.7589847140348,116.492346946474 39.7589849261378,116.492347060505 39.7589894294488,116.492358684896 39.7589892195722,116.492347061792 39.7589894888934,116.49235155904 39.7591222328223,116.492351785158 39.7591237790089,116.492352351648 39.7591252709595,116.492353241589 39.7591266641122,116.492354428401 39.7591279168564,116.492355876636 39.7591289917748,116.492357543038 39.7591298567617,116.492359377834 39.7591304859817,116.492361326223 39.7591308606411,116.49236333001 39.7591309695496,116.492434475792 39.759130058474,116.492437628318 39.7593191510707,116.492239665221 39.7593255793444,116.492236791875 39.7592450302561,116.492236567536 39.7592435013837,116.492236010333 39.7592420253918,116.492235136541 39.7592406453881,116.492233971678 39.7592394016769,116.492232549766 39.7592383305819,116.492230912333 39.7592374633854,116.492229107202 39.7592368254146,116.492227187093 39.759236435302,116.492225208084 39.7592363044412,116.492201653712 39.7592363110355,116.492210344247 39.7592430310374,116.49218998487 39.7592431145891,116.492189989564 39.7592453664591,116.492190168314 39.7592469250569,116.492190692727 39.7592484351543,116.492191546969 39.7592498511516,116.492192705244 39.7592511302907,116.492194132576 39.7592522339462,116.492195785866 39.7592531287915,116.492197615189 39.7592537878055,116.492199565307 39.7592541910884,116.492201577333 39.7592543264623,116.492213860256 39.7592543228925,116.492216428612 39.7593263340701,116.492141676856 39.7593287647897,116.492141349846 39.7593286130029,116.492147752865 39.7592546698247,116.49216062139 39.7592544936227,116.492162621931 39.7592543316312,116.492164557796 39.7592539051,116.492166371081 39.7592532267872,116.49216800755 39.759252316982,116.492169418253 39.7592512028977,116.492170560995 39.759249917858,116.492171401595 39.7592485002998,116.492171914909 39.7592469926241,116.492172085584 39.7592454399273,116.49217208089 39.7592431880574,116.492151699413 39.7592432716841,116.49216029785 39.7592364816383,116.492136709237 39.7592368036066,116.492134795967 39.7592369528989,116.492132939439 39.7592373443175,116.492131190405 39.7592379671621,116.492129596679 39.7592388044057,116.49212820183 39.7592398331604,116.492127043989 39.7592410253027,116.492126154808 39.7592423482427,116.492125558596 39.7592437658148,116.49212527165 39.7592452392663,116.492118812981 39.7593198267106,116.492117044508 39.7593199754363,116.492115327385 39.7593203382262,116.492084846165 39.7593287348934,116.49208192282 39.7592458665554,116.492081701835 39.7592443482135,116.492081152527 39.7592428816301,116.492080290718 39.7592415090405,116.492079141224 39.7592402699728,116.492077737151 39.7592392001103,116.492076118932 39.7592383302631,116.49207433317 39.7592376854815,116.492072431293 39.7592372843342,116.49207046807 39.7592371383734,116.492047157382 39.7592369457282,116.492055751422 39.7592436652523,116.49203535945 39.7592437488738,116.492035364139 39.7592460007438,116.492035540363 39.7592475484263,116.492036057462 39.7592490486211,116.492036900041 39.7592504566651,116.492038043015 39.7592517306388,116.492039452356 39.7592528326142,116.492041086107 39.759253729784,116.492042895628 39.7592543954381,116.492044827047 39.759254809759,116.492046822862 39.7592549604119,116.492058983953 39.7592550609671,116.492061634219 39.7593301911336,116.491983180008 39.7593318035973,116.491994262053 39.759255311035,116.49200602495 39.7592551276963,116.492008021851 39.7592549623037,116.492009953522 39.7592545333225,116.492011762368 39.7592538535432,116.492013394456 39.7592529432345,116.492014801121 39.7592518295383,116.492015940424 39.7592505456613,116.492016778394 39.759249129884,116.492017290045 39.7592476244197,116.492017460122 39.7592460741559,116.492017455434 39.759243822286,116.491997066939 39.7592439058773,116.492005643319 39.759237115949,116.4919836591 39.7592374582887,116.491981806256 39.7592376025754,116.491980005798 39.7592379740456,116.491978303884 39.7592385631757,116.491976744146 39.7592393548623,116.491975366572 39.7592403288089,116.491974206478 39.7592414600461,116.491973293606 39.7592427195726,116.49197265136 39.7592440750976,116.491972296203 39.7592454918695,116.491959721854 39.7593322870818,116.491929441786 39.75933291291,116.491927916098 39.7592467015352,116.491927719234 39.7592451706102,116.491927188733 39.7592436889572,116.491926340085 39.7592422998323,116.491925198064 39.7592410437902,116.491923796012 39.7592399575006,116.49192217486 39.759239072677,116.491920381938 39.7592384151515,116.491918469589 39.7592380041201,116.491916493643 39.7592378515828,116.49189140396 39.7592375850859,116.491899971262 39.7592443038461,116.491879571108 39.7592443874363,116.491879575792 39.7592466393063,116.491879751425 39.7592481839805,116.491880266619 39.7592496814302,116.491881106096 39.7592510872481,116.491882244962 39.7592523597447,116.491883649443 39.7592534611837,116.491885277889 39.759254358902,116.491887082009 39.7592550262774,116.4918890083 39.7592554435188,116.491890999639 39.759255598253,116.49190482106 39.7592557451879,116.491906195203 39.7593333927995,116.491780744183 39.759335971251,116.491762882575 39.7591903525726,116.49178422278 39.7591894608067,116.491783055329 39.7591714720915,116.49174957503 39.759172870251,116.49174986688 39.7591773620255,116.491738039166 39.7591782571648,116.491738584456 39.7591827451995,116.491758618564 39.7593460827628,116.491758960992 39.759347556559,116.491759614239 39.7593489650822,116.491760560227 39.7593502693533,116.491761772778 39.7593514332778,116.491763218334 39.7593524246456,116.491764856893 39.7593532160214,116.491766643108 39.759353785505,116.491768527549 39.7593541173363,116.491770458065 39.7593542023324,116.491918244284 39.7593511648721,116.491970408416 39.7593500863446,116.492073837934 39.7593479598316,116.492083367442 39.759347767619,116.492085193207 39.7593476183596,116.492086966962 39.7593472484324,116.492117868811 39.7593387356425,116.492123263898 39.7593412473361,116.492132633138 39.7593456045872,116.492134138383 39.7593461937081,116.492135738717 39.7593466073209,116.492137400368 39.7593468366967,116.492139088266 39.7593468769944,116.492228812247 39.759343959672,116.492438196072 39.7593371611479,116.492456802653 39.7597409032761,116.492457037534 39.7597424099597,116.492457595848 39.7597438637413,116.492458461734 39.759745223316,116.492459610589 39.7597464500556,116.492461009772 39.7597475091059,116.49246261953 39.7597483703772,116.492464394126 39.7597490093992,116.492466283141 39.7597494080159,116.492468232904 39.7597495549017,116.492518903957 39.7597500483447,116.492519528543 39.7597724331496,116.492522819831 39.7598898150524,116.492546066455 39.759889357392,116.492543028876 39.7597810207331,116.492575365762 39.7597804977671,116.492662407343 39.7597791039617,116.492731045352 39.7597779929041,116.49281858549 39.7597765877703,116.492884992417 39.7597755217176,116.492981479455 39.7597739641664)))","48126","47926",FSKZ755866,898.769234627,864.648625092,"低压,",
"MULTIPOLYGON (((116.493943330409 39.7590543201706,116.493902069926 39.7589934088316,116.493881472855 39.7590018278327,116.493922756659 39.7590627733196,116.493922805637 39.7590628442767,116.493953888903 39.7591077507475,116.493954701372 39.7591115260558,116.493977637312 39.7591085000807,116.493976510184 39.7591032623468,116.493976047234 39.7591018395797,116.493975291775 39.7591004948629,116.493943330409 39.7590543201706)))","48130","47930",FSKZ755870,32.143884975,28.1457879603,"低压,",
